VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,URP,DPTO,PROV,HOGAR_REF_ID,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,PROP,TOTPERS,AGLOMERADO,PERSONA_REF_ID,P01,P02,P03,P05,P06,P07,P12,P08,P09,P10,CONDACT,IX_TOT_
6047298,19584,1,1.0,1,6532,6,5337712,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,4,1,2,0,16595889,1,1,85,1,0,1,2,2,4,1,3,2
6047298,19584,1,1.0,1,6532,6,5337712,1,2.0,2,1,1.0,1,1,1,1.0,1.0,3,4,1,2,0,16595890,2,2,77,1,0,1,2,2,2,1,3,2
6047395,19584,1,1.0,1,6532,6,5337792,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596098,1,1,40,1,0,1,1,2,4,2,1,6
6047395,19584,1,1.0,1,6532,6,5337792,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596099,2,2,38,1,0,1,1,2,2,1,1,6
6047395,19584,1,1.0,1,6532,6,5337792,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596100,3,1,20,1,0,1,1,1,5,2,2,6
6047395,19584,1,1.0,1,6532,6,5337792,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596101,3,1,15,1,0,1,1,1,3,2,3,6
6047395,19584,1,1.0,1,6532,6,5337792,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596102,3,1,8,1,0,1,1,1,2,2,0,6
6047395,19584,1,1.0,1,6532,6,5337792,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,6,0,16596103,3,1,4,1,0,1,1,1,1,0,0,6
6047475,19584,1,1.0,1,6532,6,5337857,1,4.0,1,1,1.0,1,1,1,1.0,2.0,1,3,3,1,0,16596289,1,1,43,1,0,1,2,2,6,1,1,1
6047514,19584,1,1.0,1,6532,6,5337891,2,4.0,1,1,1.0,1,1,1,1.0,2.0,1,1,1,1,0,16596378,1,2,79,1,0,1,2,2,2,2,3,1
6047619,19584,1,1.0,1,6532,6,5337976,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596586,1,1,54,1,0,1,1,2,7,1,1,3
6047619,19584,1,1.0,1,6532,6,5337976,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596587,2,2,42,1,0,1,1,2,4,1,1,3
6047619,19584,1,1.0,1,6532,6,5337976,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,3,0,16596588,3,2,12,1,0,1,1,1,3,2,0,3
6047654,19585,1,6.0,1,6532,6,5338008,2,4.0,1,1,1.0,1,1,2,1.0,2.0,1,1,4,1,0,16596671,1,1,94,1,0,1,2,2,2,1,3,1
6047696,19585,1,1.0,1,6532,6,5338048,2,2.0,1,1,1.0,1,1,2,1.0,1.0,2,4,1,3,0,16596785,1,1,88,1,0,1,2,1,2,2,3,3
6047696,19585,1,1.0,1,6532,6,5338048,2,2.0,1,1,1.0,1,1,2,1.0,1.0,2,4,1,3,0,16596786,2,2,78,1,0,1,2,2,2,2,3,3
6047696,19585,1,1.0,1,6532,6,5338048,2,2.0,1,1,1.0,1,1,2,1.0,1.0,2,4,1,3,0,16596787,3,1,52,1,0,1,2,2,2,1,1,3
6047733,19585,1,1.0,1,6532,6,5338083,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596893,1,1,53,1,0,1,2,2,2,1,1,4
6047733,19585,1,1.0,1,6532,6,5338083,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596894,2,2,49,1,0,1,1,2,4,1,1,4
6047733,19585,1,1.0,1,6532,6,5338083,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596895,3,2,24,1,0,1,1,2,6,1,1,4
6047733,19585,1,1.0,1,6532,6,5338083,1,1.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,4,0,16596896,3,1,21,1,0,1,1,1,7,2,3,4
6047787,19585,1,1.0,1,6532,6,5338139,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16597063,1,1,66,1,0,1,2,2,2,1,1,3
6047787,19585,1,1.0,1,6532,6,5338139,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16597064,2,2,66,1,0,1,2,2,2,1,3,3
6047787,19585,1,1.0,1,6532,6,5338139,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16597065,3,2,37,1,0,1,1,2,6,1,1,3
6047822,19585,1,1.0,1,6532,6,5338174,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16597163,1,1,33,1,0,1,1,2,4,1,1,6
6047822,19585,1,1.0,1,6532,6,5338174,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16597164,2,2,39,1,0,1,1,2,4,1,1,6
6047822,19585,1,1.0,1,6532,6,5338174,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16597165,3,2,12,1,0,1,1,1,2,2,0,6
6047822,19585,1,1.0,1,6532,6,5338174,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16597166,3,2,5,1,0,2,1,1,1,0,0,6
6047822,19585,1,1.0,1,6532,6,5338174,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16597167,3,1,3,1,0,2,1,2,1,0,0,6
6047822,19585,1,1.0,1,6532,6,5338174,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,6,0,16597168,6,2,68,1,0,1,2,2,2,1,3,6
6047858,19585,1,1.0,1,6532,6,5338208,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,2,1,1,0,16597281,1,2,81,1,0,1,2,2,2,2,3,1
6047885,19585,1,1.0,1,6532,6,5338232,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,4,4,6,0,16597363,1,1,51,1,0,1,2,2,2,1,1,6
6047885,19585,1,1.0,1,6532,6,5338232,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,4,4,6,0,16597364,2,2,46,1,0,1,2,2,2,1,1,6
6047885,19585,1,1.0,1,6532,6,5338232,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,4,4,6,0,16597365,3,1,21,1,0,1,1,2,4,1,1,6
6047885,19585,1,1.0,1,6532,6,5338232,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,4,4,6,0,16597366,3,2,20,1,0,1,1,2,4,2,3,6
6047885,19585,1,1.0,1,6532,6,5338232,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,4,4,6,0,16597367,3,2,10,1,0,1,1,1,2,2,0,6
6047885,19585,1,1.0,1,6532,6,5338232,1,4.0,1,1,2.0,1,1,3,1.0,2.0,3,4,4,6,0,16597368,5,1,9,1,0,1,1,1,2,2,0,6
6047836,19585,1,1.0,1,6532,6,5338186,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,5,3,3,0,16597208,1,2,32,1,0,1,1,2,4,1,1,3
6047836,19585,1,1.0,1,6532,6,5338186,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,5,3,3,0,16597209,3,2,17,1,0,1,1,1,5,2,3,3
6047836,19585,1,1.0,1,6532,6,5338186,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,5,3,3,0,16597210,3,1,9,1,0,1,1,1,2,2,0,3
6047766,19585,1,1.0,1,6532,6,5338117,2,4.0,1,1,1.0,1,1,1,2.0,2.0,3,4,3,1,0,16597000,1,2,29,1,0,1,1,2,7,1,1,1
6047807,19585,1,1.0,1,6532,6,5338158,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16597116,1,1,53,1,0,1,2,2,2,1,1,2
6047807,19585,1,1.0,1,6532,6,5338158,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16597117,2,2,50,1,0,1,1,2,4,1,1,2
6047819,19585,1,1.0,1,6532,6,5338170,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597152,1,1,51,1,0,1,2,2,4,2,1,4
6047819,19585,1,1.0,1,6532,6,5338170,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597153,2,2,50,1,0,1,2,2,2,1,1,4
6047819,19585,1,1.0,1,6532,6,5338170,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597154,3,2,29,1,0,1,1,1,6,2,1,4
6047819,19585,1,1.0,1,6532,6,5338170,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597155,3,2,16,1,0,1,1,1,5,2,3,4
6047776,19585,1,1.0,1,6532,6,5338126,1,3.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597022,1,1,39,1,0,1,2,2,2,1,1,4
6047776,19585,1,1.0,1,6532,6,5338126,1,3.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597023,2,2,38,1,0,1,2,2,6,1,1,4
6047776,19585,1,1.0,1,6532,6,5338126,1,3.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597024,3,1,7,1,0,1,1,1,2,2,0,4
6047776,19585,1,1.0,1,6532,6,5338126,1,3.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597025,3,1,5,1,0,1,2,1,1,0,0,4
6047798,19585,1,1.0,1,6532,6,5338150,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16597088,1,1,33,1,0,1,2,2,4,2,1,3
6047798,19585,1,1.0,1,6532,6,5338150,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16597089,2,2,33,1,0,1,2,2,2,1,1,3
6047798,19585,1,1.0,1,6532,6,5338150,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16597090,3,2,8,1,0,1,1,1,2,2,0,3
6047848,19585,1,1.0,1,6532,6,5338198,1,3.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,1,0,16597252,1,2,56,1,0,1,1,2,7,1,1,1
6047889,19585,1,1.0,1,6532,6,5338236,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597378,1,2,45,1,0,1,1,2,4,1,1,4
6047889,19585,1,1.0,1,6532,6,5338236,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597379,2,1,51,1,0,1,2,2,4,2,2,4
6047889,19585,1,1.0,1,6532,6,5338236,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597380,3,2,21,1,0,1,1,2,7,2,3,4
6047889,19585,1,1.0,1,6532,6,5338236,1,2.0,2,1,1.0,1,1,1,1.0,1.0,2,4,1,4,0,16597381,3,2,17,1,0,1,1,1,5,2,3,4
6047727,19585,1,1.0,1,6532,6,5338077,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16596873,1,2,49,1,0,1,2,2,2,1,3,4
6047727,19585,1,1.0,1,6532,6,5338077,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16596874,3,1,23,1,0,1,1,2,3,1,1,4
6047727,19585,1,1.0,1,6532,6,5338077,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16596875,3,2,21,1,0,1,1,2,5,1,1,4
6047727,19585,1,1.0,1,6532,6,5338077,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,4,0,16596876,3,1,21,1,0,1,1,2,5,2,1,4
6047769,19585,1,1.0,1,6532,6,5338120,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16597005,1,2,59,1,0,1,2,2,2,1,3,5
6047769,19585,1,1.0,1,6532,6,5338120,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16597006,3,2,32,1,0,1,2,2,4,2,1,5
6047769,19585,1,1.0,1,6532,6,5338120,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16597007,3,2,28,1,0,1,2,2,4,2,1,5
6047769,19585,1,1.0,1,6532,6,5338120,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16597008,5,1,7,1,0,1,1,1,2,2,0,5
6047769,19585,1,1.0,1,6532,6,5338120,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,3,1,5,0,16597009,5,1,1,1,0,2,0,0,0,0,0,5
6047786,19585,1,1.0,1,6532,6,5338138,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,3,1,2,0,16597061,1,1,67,1,0,1,2,2,2,2,1,2
6047786,19585,1,1.0,1,6532,6,5338138,1,4.0,1,1,1.0,1,1,1,1.0,1.0,1,3,1,2,0,16597062,2,2,77,1,0,1,2,2,2,1,3,2
6047792,19585,1,1.0,1,6532,6,5338144,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16597070,1,2,52,1,0,1,1,2,4,2,3,3
6047792,19585,1,1.0,1,6532,6,5338144,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16597071,2,1,54,1,0,1,1,2,4,1,1,3
6047792,19585,1,1.0,1,6532,6,5338144,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,4,1,3,0,16597072,3,1,27,1,0,1,1,2,4,1,1,3
6047815,19585,1,1.0,1,6532,6,5338166,2,2.0,2,1,1.0,1,1,1,1.0,2.0,2,3,3,3,0,16597138,1,2,27,1,0,1,1,2,4,1,1,3
6047815,19585,1,1.0,1,6532,6,5338166,2,2.0,2,1,1.0,1,1,1,1.0,2.0,2,3,3,3,0,16597139,3,1,2,1,0,2,0,0,0,0,0,3
6047815,19585,1,1.0,1,6532,6,5338166,2,2.0,2,1,1.0,1,1,1,1.0,2.0,2,3,3,3,0,16597140,3,1,0,1,0,2,0,0,0,0,0,3
6047651,19585,1,3.0,1,6532,6,5338005,2,4.0,2,2,1.0,1,1,1,1.0,1.0,2,2,3,1,0,16596665,1,1,77,1,0,1,2,2,4,2,1,1
6047789,19585,1,1.0,1,6532,6,5338141,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,5,4,1,0,16597067,1,2,47,1,0,1,1,2,7,2,3,1
6047805,19585,1,1.0,1,6532,6,5338156,1,4.0,2,2,1.0,1,1,1,1.0,2.0,2,3,1,2,0,16597111,1,1,39,1,0,1,2,2,4,1,1,2
6047805,19585,1,1.0,1,6532,6,5338156,1,4.0,2,2,1.0,1,1,1,1.0,2.0,2,3,1,2,0,16597112,2,2,31,1,0,1,2,2,4,1,1,2
6047892,19585,1,1.0,1,6532,6,5338239,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16597390,1,1,61,1,0,1,1,2,4,1,1,3
6047892,19585,1,1.0,1,6532,6,5338239,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16597391,2,2,52,1,0,1,2,2,4,2,3,3
6047892,19585,1,1.0,1,6532,6,5338239,1,4.0,1,1,1.0,1,1,1,1.0,1.0,3,5,1,3,0,16597392,3,2,25,1,0,1,1,2,4,1,1,3
6047803,19585,1,1.0,1,6532,6,5338154,1,2.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597101,1,1,50,1,0,1,2,2,2,1,1,4
6047803,19585,1,1.0,1,6532,6,5338154,1,2.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597102,2,2,46,1,0,1,2,2,2,1,1,4
6047803,19585,1,1.0,1,6532,6,5338154,1,2.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597103,3,1,17,1,0,1,1,1,5,2,1,4
6047803,19585,1,1.0,1,6532,6,5338154,1,2.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597104,3,2,13,1,0,1,1,1,3,2,0,4
6047886,19585,1,1.0,1,6532,6,5338233,1,4.0,1,1,1.0,1,1,2,1.0,1.0,2,4,3,2,0,16597369,1,2,26,1,0,1,1,2,6,1,1,2
6047886,19585,1,1.0,1,6532,6,5338233,1,4.0,1,1,1.0,1,1,2,1.0,1.0,2,4,3,2,0,16597370,8,2,30,1,0,1,1,2,6,1,1,2
6047689,19585,1,1.0,1,6532,6,5338040,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16596763,1,1,58,1,0,1,1,2,7,1,1,4
6047689,19585,1,1.0,1,6532,6,5338040,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16596764,3,2,18,1,0,1,1,1,6,2,3,4
6047689,19585,1,1.0,1,6532,6,5338040,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16596765,3,2,18,1,0,1,1,1,6,2,3,4
6047689,19585,1,1.0,1,6532,6,5338040,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16596766,3,1,17,1,0,1,1,1,5,2,3,4
6047700,19585,1,1.0,1,6532,6,5338051,2,4.0,1,1,1.0,1,1,1,1.0,2.0,1,2,1,1,0,16596796,1,2,78,1,0,2,2,3,0,0,3,1
6047838,19585,1,1.0,1,6532,6,5338188,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,7,0,16597215,1,1,56,1,0,2,2,3,0,0,1,7
6047838,19585,1,1.0,1,6532,6,5338188,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,7,0,16597216,2,2,51,1,0,1,2,2,2,2,3,7
6047838,19585,1,1.0,1,6532,6,5338188,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,7,0,16597217,3,1,29,1,0,1,1,2,4,1,1,7
6047838,19585,1,1.0,1,6532,6,5338188,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,7,0,16597218,3,1,25,1,0,1,1,2,4,1,1,7
6047838,19585,1,1.0,1,6532,6,5338188,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,7,0,16597219,3,1,23,1,0,1,1,2,4,1,1,7
6047838,19585,1,1.0,1,6532,6,5338188,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,7,0,16597220,3,1,20,1,0,1,1,2,4,1,1,7
6047838,19585,1,1.0,1,6532,6,5338188,1,4.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,7,0,16597221,3,2,17,1,0,1,1,1,4,2,3,7
6047881,19585,1,1.0,1,6532,6,5338229,1,2.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,4,0,16597352,1,1,58,1,0,1,1,2,4,1,3,4
6047881,19585,1,1.0,1,6532,6,5338229,1,2.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,4,0,16597353,2,2,55,1,0,1,2,2,4,1,1,4
6047881,19585,1,1.0,1,6532,6,5338229,1,2.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,4,0,16597354,3,1,24,1,0,1,1,2,6,1,1,4
6047881,19585,1,1.0,1,6532,6,5338229,1,2.0,1,1,1.0,1,1,1,1.0,2.0,3,4,1,4,0,16597355,3,1,22,1,0,1,1,2,4,1,1,4
6047658,19585,1,1.0,1,6532,6,5338012,1,2.0,1,1,1.0,1,1,1,1.0,2.0,2,4,1,1,0,16596679,1,1,50,1,0,1,2,2,2,1,1,1
6047677,19585,1,1.0,1,6532,6,5338030,1,4.0,1,1,1.0,1,1,2,1.0,1.0,3,4,1,4,0,16596735,1,1,49,1,0,1,2,2,4,1,1,4
6047677,19585,1,1.0,1,6532,6,5338030,1,4.0,1,1,1.0,1,1,2,1.0,1.0,3,4,1,4,0,16596736,2,2,49,1,0,1,2,2,2,1,1,4
6047677,19585,1,1.0,1,6532,6,5338030,1,4.0,1,1,1.0,1,1,2,1.0,1.0,3,4,1,4,0,16596737,3,2,22,1,0,1,1,1,4,2,1,4
6047677,19585,1,1.0,1,6532,6,5338030,1,4.0,1,1,1.0,1,1,2,1.0,1.0,3,4,1,4,0,16596738,3,1,18,1,0,1,1,2,4,2,1,4
6047715,19585,1,1.0,1,6532,6,5338067,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16596842,1,1,35,1,0,1,1,2,6,1,1,3
6047715,19585,1,1.0,1,6532,6,5338067,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16596843,2,2,33,1,0,1,1,2,4,2,1,3
6047715,19585,1,1.0,1,6532,6,5338067,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,3,0,16596844,3,2,8,1,0,1,1,1,2,2,0,3
6047737,19585,1,1.0,1,6532,6,5338087,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,2,3,3,0,16596905,1,1,49,1,0,1,2,2,4,2,1,3
6047737,19585,1,1.0,1,6532,6,5338087,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,2,3,3,0,16596906,2,2,45,1,0,1,2,1,2,2,1,3
6047737,19585,1,1.0,1,6532,6,5338087,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,2,3,3,0,16596907,6,2,79,1,0,1,2,2,2,2,3,3
6047841,19585,1,1.0,1,6532,6,5338191,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16597226,1,1,65,1,0,1,1,2,2,1,3,4
6047841,19585,1,1.0,1,6532,6,5338191,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16597227,2,2,59,1,0,1,1,2,4,1,1,4
6047841,19585,1,1.0,1,6532,6,5338191,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16597228,3,1,39,1,0,1,1,2,4,1,1,4
6047841,19585,1,1.0,1,6532,6,5338191,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16597229,7,1,76,1,0,1,1,2,4,1,1,4
6047860,19585,1,1.0,1,6532,6,5338210,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,1,2,0,16597284,1,1,62,1,0,2,2,3,0,0,3,2
6047860,19585,1,1.0,1,6532,6,5338210,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,1,2,0,16597285,2,2,74,1,0,1,2,2,2,2,3,2
6047880,19585,1,1.0,1,6532,6,5338228,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16597350,1,1,35,1,0,1,1,2,6,1,1,2
6047880,19585,1,1.0,1,6532,6,5338228,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,2,0,16597351,2,2,33,1,0,1,1,2,7,1,1,2
6047652,19585,1,1.0,1,6532,6,5338006,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,2,0,16596666,1,1,68,1,0,1,1,2,2,1,1,2
6047652,19585,1,1.0,1,6532,6,5338006,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,2,0,16596667,2,2,64,1,0,1,1,2,2,1,1,2
6047674,19585,1,1.0,1,6532,6,5338027,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16596722,1,1,40,1,0,1,1,2,4,2,1,4
6047674,19585,1,1.0,1,6532,6,5338027,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16596723,2,2,36,1,0,1,2,2,4,2,1,4
6047674,19585,1,1.0,1,6532,6,5338027,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16596724,3,1,17,1,0,1,1,1,5,2,3,4
6047674,19585,1,1.0,1,6532,6,5338027,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,4,0,16596725,3,2,6,1,0,2,1,1,1,0,0,4
6047687,19585,1,1.0,1,6532,6,5338038,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16596758,1,1,33,1,0,1,1,2,4,2,1,3
6047687,19585,1,1.0,1,6532,6,5338038,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16596759,2,2,34,1,0,1,1,2,6,1,1,3
6047687,19585,1,1.0,1,6532,6,5338038,1,2.0,1,1,1.0,1,1,1,1.0,1.0,2,3,3,3,0,16596760,3,1,3,1,0,2,2,1,1,0,0,3
6047742,19585,1,1.0,1,6532,6,5338091,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16596913,1,1,38,1,0,1,1,2,4,1,1,4
6047742,19585,1,1.0,1,6532,6,5338091,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16596914,2,2,35,1,0,1,1,2,6,1,2,4
6047742,19585,1,1.0,1,6532,6,5338091,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16596915,3,2,6,1,0,1,1,1,2,2,0,4
6047742,19585,1,1.0,1,6532,6,5338091,1,4.0,1,1,1.0,1,1,1,1.0,1.0,2,3,1,4,0,16596916,3,2,1,1,0,2,0,0,0,0,0,4
6047749,19585,1,1.0,1,6532,6,5338098,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,2,2,0,16596939,1,2,91,1,0,1,2,2,2,1,3,2
6047749,19585,1,1.0,1,6532,6,5338098,1,1.0,1,1,1.0,1,1,1,1.0,1.0,2,3,2,2,0,16596940,3,1,63,1,0,1,1,2,6,1,1,2
6047852,19585,1,1.0,1,6532,6,5338202,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,7,1,5,0,16597264,1,1,58,1,0,1,1,2,4,1,1,5
6047852,19585,1,1.0,1,6532,6,5338202,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,7,1,5,0,16597265,2,2,58,1,0,1,2,2,4,1,2,5
6047852,19585,1,1.0,1,6532,6,5338202,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,7,1,5,0,16597266,3,1,34,1,0,1,1,2,6,1,1,5
6047852,19585,1,1.0,1,6532,6,5338202,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,7,1,5,0,16597267,3,1,33,1,0,1,1,2,6,2,1,5
6047852,19585,1,1.0,1,6532,6,5338202,1,3.0,1,1,1.0,1,1,1,1.0,1.0,3,7,1,5,0,16597268,6,2,90,1,0,1,2,2,2,2,3,5
6047875,19585,1,1.0,1,6532,6,5338223,1,4.0,1,1,1.0,1,1,1,1.0,2.0,2,3,1,1,0,16597333,1,2,72,1,0,1,2,2,2,1,3,1
6047877,19585,1,1.0,1,6532,6,5338225,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16597337,1,1,51,1,0,1,1,2,4,2,1,4
6047877,19585,1,1.0,1,6532,6,5338225,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16597338,2,2,47,1,0,1,1,2,7,1,1,4
6047877,19585,1,1.0,1,6532,6,5338225,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16597339,3,1,18,1,0,1,1,1,5,2,3,4
6047877,19585,1,1.0,1,6532,6,5338225,1,2.0,1,1,1.0,1,1,1,1.0,1.0,3,4,1,4,0,16597340,3,1,11,1,0,1,1,1,2,2,0,4
6047893,19585,1,1.0,1,6532,6,5338240,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597393,1,1,53,1,0,1,2,2,2,1,1,4
6047893,19585,1,1.0,1,6532,6,5338240,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597394,2,2,50,1,0,1,2,2,2,1,1,4
6047893,19585,1,1.0,1,6532,6,5338240,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597395,3,1,25,1,0,1,1,2,4,1,1,4
6047893,19585,1,1.0,1,6532,6,5338240,1,4.0,1,1,1.0,1,1,3,1.0,1.0,2,4,1,4,0,16597396,3,1,21,1,0,1,1,2,5,1,1,4
